date,academic_exams_binary,academic_graduation_binary,academic_holidays_binary,academic_session_attendance,academic_session_binary,attended_count,big_event_binary,cultural_attendance,demand_surge_binary,large_events_attendance,qdiscretized_att_bins,day_expo_attendance,multiday_attendance,short_expo_attendance,observance_binary,school_holidays_binary,air_quality_rank,blizzard_rank,cold_wave_rank,cold_wave_snow_rank,cold_wave_storm_rank,dust_rank,dust_storm_rank,flood_rank,heat_wave_rank,hurricane_rank,severe_weather_mobility_count,thunderstorm_rank,tornado_rank,tropical_storm_rank,baseball_attendance,baseball_attendance_bin,basketball_attendance,basketball_attendance_bin,boxing_attendance,boxing_attendance_bin,f1_attendance,f1_attendance_bin,horse_racing_attendance,horse_racing_attendance_bin,soccer_attendance,soccer_attendance_bin,sports_attendance_bin,tennis_attendance,cold_binary,disaster_binary,hot_binary,storm_binary,sports_sum,sports_count,conferences_sum,conferences_count,expos_sum,expos_count,community_sum,community_count,festivals_sum,festivals_count,performing_arts_sum,performing_arts_count,concerts_sum,concerts_count,phq_rank_public_holidays,phq_rank_school_holidays,attended_sum_attendance,master_id
2021-06-24,0.0,0.0,1.0,10676.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,1
2021-06-25,0.0,0.0,1.0,10676.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,1
2021-06-26,0.0,0.0,1.0,10676.0,1.0,2.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,25603.0,1,0,0.0,0.0,0.0,0.0,0.0,25603.0,1.0,0.0,0.0,500.0,1.0,0.0,0.0,4909.0,1.0,0.0,0.0,1250.0,2.0,0,5,32262.0,1
2021-06-27,0.0,0.0,1.0,10676.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,1.0,0.0,0.0,4091.0,1.0,0.0,0.0,0.0,0.0,0,5,4591.0,1
2021-06-28,0.0,0.0,1.0,46436.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,1
2021-06-29,0.0,0.0,1.0,46436.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,1
2021-06-30,0.0,0.0,1.0,46436.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,1
2021-07-01,0.0,0.0,1.0,46436.0,1.0,1.0,0.0,462.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,1.0,0.0,0.0,0.0,0.0,646.0,2.0,0,5,806.0,1
2021-07-02,0.0,0.0,1.0,46436.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28638.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,28638.0,0,0,0.0,0.0,0.0,0.0,0.0,28638.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,28638.0,1
2021-07-03,0.0,0.0,1.0,46436.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16046.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,16046.0,0,0,0.0,0.0,0.0,0.0,0.0,16046.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,16046.0,1
2021-07-04,0.0,0.0,1.0,46436.0,1.0,2.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15146.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15146.0,0,0,0.0,0.0,0.0,0.0,0.0,15146.0,1.0,0.0,0.0,200.0,1.0,0.0,0.0,79600.0,4.0,0.0,0.0,184.0,1.0,5,5,95130.0,1
2021-07-05,0.0,0.0,1.0,46436.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,0.0,1
2021-07-06,0.0,0.0,1.0,46436.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16547.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,16547.0,0,0,0.0,0.0,0.0,0.0,0.0,16547.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,16547.0,1
2021-07-07,0.0,0.0,1.0,46436.0,1.0,2.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17205.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,44626.0,1,1,0.0,0.0,0.0,0.0,0.0,44626.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,44626.0,1
2021-07-08,0.0,0.0,1.0,46436.0,1.0,2.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17524.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,17524.0,0,0,0.0,0.0,0.0,0.0,0.0,17524.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,0,5,17844.0,1
2021-07-09,0.0,0.0,1.0,46436.0,1.0,3.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20381.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,20381.0,0,0,0.0,0.0,0.0,0.0,0.0,20381.0,1.0,0.0,0.0,0.0,0.0,84.0,1.0,12727.0,1.0,135.0,1.0,600.0,3.0,0,5,33927.0,1
2021-07-10,0.0,0.0,1.0,46436.0,1.0,9.0,1.0,1022.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27353.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,27353.0,0,0,0.0,0.0,0.0,0.0,0.0,29777.0,2.0,0.0,0.0,0.0,0.0,200.0,2.0,15273.0,1.0,0.0,0.0,6646.0,8.0,0,5,51896.0,1
2021-07-11,0.0,0.0,1.0,46436.0,1.0,2.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23348.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,23348.0,0,0,0.0,0.0,0.0,0.0,0.0,27348.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,27348.0,1
2021-07-12,0.0,0.0,1.0,46436.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0.0,1
2021-07-13,0.0,0.0,1.0,46436.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,1.0,0.0,0.0,0.0,0.0,269.0,1.0,0.0,0.0,0.0,0.0,0,5,519.0,1
2021-07-14,0.0,0.0,1.0,46436.0,1.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,1.0,0.0,0.0,4320.0,2.0,0,5,4589.0,1
2021-07-15,0.0,0.0,1.0,46436.0,1.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2647.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,1.0,0.0,0.0,1400.0,3.0,0,5,4316.0,1
2021-07-16,0.0,0.0,1.0,46436.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,336.0,1.0,0.0,0.0,900.0,5.0,0,5,1556.0,1
2021-07-17,0.0,0.0,1.0,46436.0,1.0,8.0,1.0,56192.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1262.0,3.0,2003.0,2.0,384.0,1.0,57376.0,9.0,0,5,61025.0,1
2021-07-18,0.0,0.0,1.0,46436.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,1.0,0.0,0.0,1200.0,3.0,0,5,1536.0,1
2021-07-19,0.0,0.0,1.0,46436.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,1.0,0.0,0.0,0.0,0.0,0,5,269.0,1
2021-07-20,0.0,0.0,1.0,46436.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,1.0,0.0,0.0,0.0,0.0,0,5,269.0,1
2021-07-21,0.0,0.0,1.0,46436.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,1.0,0.0,0.0,321.0,1.0,0,5,590.0,1
2021-07-22,0.0,0.0,1.0,46436.0,1.0,2.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18553.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,18553.0,0,0,0.0,0.0,0.0,0.0,0.0,18553.0,1.0,0.0,0.0,0.0,0.0,320.0,1.0,269.0,1.0,0.0,0.0,1084.0,3.0,0,5,20226.0,1
2021-07-23,0.0,0.0,1.0,46436.0,1.0,4.0,1.0,462.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21312.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,21312.0,0,0,0.0,0.0,0.0,0.0,0.0,21312.0,1.0,0.0,0.0,0.0,0.0,160.0,1.0,496.0,2.0,0.0,0.0,1446.0,4.0,0,5,23414.0,1
2021-07-24,0.0,0.0,1.0,46436.0,1.0,5.0,1.0,462.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30843.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,30843.0,0,0,0.0,0.0,0.0,0.0,0.0,30843.0,1.0,0.0,0.0,0.0,0.0,480.0,2.0,2803.0,2.0,0.0,0.0,2446.0,5.0,0,5,36572.0,1
2021-07-25,0.0,0.0,1.0,46436.0,1.0,2.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21501.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,54291.0,1,1,0.0,0.0,0.0,0.0,0.0,54291.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,1.0,0.0,0.0,0.0,0.0,0,5,54627.0,1
2021-07-26,0.0,0.0,1.0,46436.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15162.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15162.0,0,0,0.0,0.0,0.0,0.0,0.0,15162.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,1.0,0.0,0.0,0.0,0.0,0,5,15431.0,1
2021-07-27,0.0,0.0,1.0,46436.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18930.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,18930.0,0,0,0.0,0.0,0.0,0.0,0.0,18930.0,1.0,0.0,0.0,0.0,0.0,280.0,1.0,269.0,1.0,0.0,0.0,0.0,0.0,0,5,19479.0,1
2021-07-28,0.0,0.0,1.0,46436.0,1.0,2.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18908.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,18908.0,0,0,0.0,0.0,0.0,0.0,0.0,18908.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,1.0,0.0,0.0,3040.0,1.0,0,5,22217.0,1
2021-07-29,0.0,0.0,1.0,46436.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,1.0,0.0,0.0,920.0,2.0,0,5,1189.0,1
2021-07-30,0.0,0.0,1.0,46436.0,1.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.0,5.0,9086.0,2.0,0.0,0.0,360.0,2.0,0,5,10384.0,1
2021-07-31,0.0,0.0,1.0,46436.0,1.0,5.0,1.0,560.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32704.0,1,1,0.0,0.0,0.0,0.0,0.0,32704.0,1.0,0.0,0.0,2000.0,1.0,362.0,2.0,10903.0,2.0,0.0,0.0,1640.0,4.0,0,5,47609.0,1
2021-08-01,0.0,0.0,1.0,46436.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1.0,84.0,1.0,9086.0,2.0,0.0,0.0,0.0,0.0,0,5,11170.0,1
2021-08-02,0.0,0.0,1.0,46436.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,1.0,0.0,0.0,0.0,0.0,269.0,1.0,0.0,0.0,160.0,1.0,0,5,829.0,1
2021-08-03,0.0,0.0,1.0,46436.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,1.0,0.0,0.0,0.0,0.0,269.0,1.0,0.0,0.0,0.0,0.0,0,5,669.0,1
2021-08-04,0.0,0.0,1.0,46436.0,1.0,3.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,31628.0,1,1,0.0,0.0,0.0,0.0,0.0,31628.0,1.0,400.0,1.0,0.0,0.0,0.0,0.0,269.0,1.0,0.0,0.0,800.0,1.0,0,5,33097.0,1
2021-08-05,0.0,0.0,1.0,46436.0,1.0,3.0,0.0,560.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,1.0,0.0,0.0,2000.0,4.0,0,5,2269.0,1
2021-08-06,0.0,0.0,1.0,46436.0,1.0,5.0,0.0,560.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1138.0,4.0,336.0,1.0,0.0,0.0,1344.0,5.0,0,5,2818.0,1
2021-08-07,0.0,0.0,1.0,46436.0,1.0,5.0,0.0,920.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,1.0,4903.0,2.0,265.0,1.0,2760.0,8.0,0,5,8190.0,1
2021-08-08,0.0,0.0,1.0,46436.0,1.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,3.0,0,5,800.0,1
2021-08-09,0.0,0.0,1.0,46436.0,1.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,640.0,1
2021-08-10,0.0,0.0,1.0,46436.0,1.0,4.0,1.0,640.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15412.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,32489.0,0,1,0.0,0.0,0.0,0.0,0.0,32489.0,2.0,0.0,0.0,0.0,0.0,320.0,1.0,0.0,0.0,0.0,0.0,800.0,2.0,0,5,33609.0,1
2021-08-11,0.0,0.0,1.0,46436.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15789.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,15789.0,0,0,0.0,0.0,0.0,0.0,0.0,15789.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,15889.0,1
2021-08-12,0.0,0.0,1.0,46436.0,1.0,5.0,1.0,440.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14031.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14031.0,0,0,0.0,0.0,0.0,0.0,0.0,14031.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800.0,6.0,0,5,16831.0,1
2021-08-13,0.0,0.0,1.0,46436.0,1.0,8.0,1.0,1000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28207.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,28207.0,0,0,0.0,0.0,0.0,0.0,0.0,28207.0,1.0,0.0,0.0,1333.0,1.0,798.0,3.0,500.0,1.0,0.0,0.0,2440.0,8.0,0,5,33278.0,1
